createdAt,side,liquidity,type,market,price,size,fee
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30639,1.9804,20.205599
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30639,1.5183,15.490891
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30639,1.5183,15.490891
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,1.631,16.640202
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.98,9.998404
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.1392,1.420181
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.0098,0.099984
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.979,9.988202
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,1.1,11.222699
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.4643,4.736999
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.9315,9.503585
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,0.501,5.111429
2023-07-10T19:42:49.130Z,BUY,TAKER,LIMIT,BTC-USD,30638,1.3535,13.809021
2023-07-08T04:05:49.249Z,SELL,TAKER,LIMIT,BTC-USD,30285,2.8631,28.874091
2023-07-08T04:05:49.249Z,SELL,TAKER,LIMIT,BTC-USD,30285,0.99,9.984055
2023-07-08T04:05:49.249Z,SELL,TAKER,LIMIT,BTC-USD,30285,3.301,33.290271
2023-07-08T04:05:49.249Z,SELL,TAKER,LIMIT,BTC-USD,30285,0.756,7.624188
2023-07-08T04:05:49.249Z,SELL,TAKER,LIMIT,BTC-USD,30285,0.3271,3.298772
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.6269,6.333291
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.6948,7.019254
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.1168,1.179978
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,1.5088,15.242733
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.0014,0.014143
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.0016,0.016164
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.0015,0.015153
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.0014,0.014143
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30338,0.3329,3.36314
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30337,0.7299,7.373611
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30337,0.7884,7.964591
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30337,1.648,16.64846
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30337,0.3619,3.655993
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30336,0.4944,4.994373
2023-07-07T21:31:22.908Z,BUY,TAKER,LIMIT,BTC-USD,30336,0.9285,9.379603
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7012,40665,10.835433
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7012,102872,27.410861
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7012,44158,11.766164
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7011,1429,0.380711
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7011,21390,5.698681
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7011,1340,0.357
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7011,2450,0.652724
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.701,42961,11.443951
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.701,310,0.082577
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.701,1848,0.49227
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.701,9591,2.55485
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.701,2450,0.652631
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7009,10465,2.787269
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7009,38416,10.231794
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7009,2450,0.652537
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7008,38416,10.230334
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7008,2450,0.652444
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7007,7070,1.8825
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7007,7130,1.898476
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7007,2373,0.631849
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7007,7070,1.8825
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7007,2450,0.652351
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7006,2450,0.652258
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7005,7130,1.897934
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7005,2450,0.652165
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7005,155,0.041259
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7005,14297,3.805718
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7005,7500,1.996425
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7005,10170,2.707152
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7004,42668,11.356173
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7004,2859,0.760928
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7004,2450,0.652072
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,7140,1.900053
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,42998,11.442369
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,2716,0.722765
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,42644,11.348165
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,20574,5.475029
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,28595,7.609529
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,10017,2.665663
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,1791,0.47661
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,1406,0.374156
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,7823,2.081809
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7003,9999,2.660873
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7002,2450,0.651886
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7002,7070,1.881157
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7002,7140,1.899782
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7002,3000,0.798228
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7002,5007,1.332242
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7002,1750,0.465633
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7001,7140,1.899511
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7001,10222,2.71944
2023-07-04T15:51:59.988Z,BUY,TAKER,MARKET,MATIC-USD,0.7,2860,0.76076
2023-07-04T15:51:06.238Z,SELL,MAKER,LIMIT,CRV-USD,0.8,11035,1.262404
2023-07-04T15:51:06.132Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1871,0.214042
2023-07-04T15:51:06.024Z,SELL,MAKER,LIMIT,CRV-USD,0.8,620,0.070928
2023-07-04T15:51:06.014Z,SELL,MAKER,LIMIT,CRV-USD,0.8,871,0.099642
2023-07-04T15:51:05.966Z,SELL,MAKER,LIMIT,CRV-USD,0.8,4987,0.570512
2023-07-04T15:51:05.922Z,SELL,MAKER,LIMIT,CRV-USD,0.8,812,0.092892
2023-07-04T15:51:05.921Z,SELL,MAKER,LIMIT,CRV-USD,0.8,3893,0.445359
2023-07-04T15:51:05.918Z,SELL,MAKER,LIMIT,CRV-USD,0.8,5616,0.64247
2023-07-04T15:51:05.910Z,SELL,MAKER,LIMIT,CRV-USD,0.8,370,0.042328
2023-07-04T15:51:05.905Z,SELL,MAKER,LIMIT,CRV-USD,0.8,750,0.0858
2023-07-04T15:51:05.893Z,SELL,MAKER,LIMIT,CRV-USD,0.8,5616,0.64247
2023-07-04T15:51:05.850Z,SELL,MAKER,LIMIT,CRV-USD,0.8,138,0.015787
2023-07-04T15:51:05.848Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1182,0.13522
2023-07-04T15:51:05.846Z,SELL,MAKER,LIMIT,CRV-USD,0.8,598,0.068411
2023-07-04T15:51:05.844Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1133,0.129615
2023-07-04T15:51:05.838Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2300,0.26312
2023-07-04T15:51:05.838Z,SELL,MAKER,LIMIT,CRV-USD,0.8,5039,0.576461
2023-07-04T15:51:05.827Z,SELL,MAKER,LIMIT,CRV-USD,0.8,46865,5.361356
2023-07-04T15:51:05.826Z,SELL,MAKER,LIMIT,CRV-USD,0.8,12497,1.429656
2023-07-04T15:51:05.821Z,SELL,MAKER,LIMIT,CRV-USD,0.8,4270,0.488488
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8,6270,1.90608
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8,1870,0.56848
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8001,6240,1.897197
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8001,694,0.211002
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8002,9089,2.763746
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8002,6979,2.122146
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8003,24995,7.601329
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8003,2964,0.901393
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8004,1559,0.474172
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8007,2964,0.901844
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8007,1550,0.471612
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8007,138,0.041988
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8008,1550,0.471671
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8009,1870,0.569119
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8009,2494,0.759028
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8009,1550,0.47173
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.801,1550,0.471789
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8011,1550,0.471847
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8012,620,0.188762
2023-07-04T15:51:05.772Z,SELL,TAKER,LIMIT,CRV-USD,0.8013,620,0.188786
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.1,10.044,7.454435
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.1,5.346,3.967683
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.1,7,5.195246
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.1,1.984,1.472481
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.2,10.23,7.592869
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.2,49.227,36.537067
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,1.029,0.763779
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,10.23,7.593258
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,0.22,0.163295
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,0.256,0.190017
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,0.749,0.555948
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,2.277,1.690112
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,7,5.195778
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,23.987,17.804446
2023-07-04T15:49:33.055Z,SELL,TAKER,LIMIT,ETH-USD,1953.3,25.003,18.558576
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.7,1.368,1.015091
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.7,0.892,0.661887
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.7,10.099,7.49372
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.8,7,5.194448
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.8,5.346,3.967074
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.8,10.24,7.598735
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.9,15.543,11.534491
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1952.9,5.191,3.852251
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1953,17.702,13.137362
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1953,26.363,19.565036
2023-07-04T15:49:15.116Z,SELL,TAKER,LIMIT,ETH-USD,1953.1,0.256,0.189997
2023-07-04T15:48:44.768Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2371,0.271242
2023-07-04T15:48:44.765Z,SELL,MAKER,LIMIT,CRV-USD,0.8,49,0.005605
2023-07-04T15:48:44.755Z,SELL,MAKER,LIMIT,CRV-USD,0.8,3873,0.443071
2023-07-04T15:48:44.750Z,SELL,MAKER,LIMIT,CRV-USD,0.8,38,0.004347
2023-07-04T15:48:44.746Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1910,0.218504
2023-07-04T15:48:44.687Z,SELL,MAKER,LIMIT,CRV-USD,0.8,10990,1.257256
2023-07-04T15:48:21.342Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1000,0.1144
2023-07-04T15:48:21.192Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:21.149Z,SELL,MAKER,LIMIT,CRV-USD,0.8,128,0.014643
2023-07-04T15:48:21.118Z,SELL,MAKER,LIMIT,CRV-USD,0.8,5616,0.64247
2023-07-04T15:48:21.062Z,SELL,MAKER,LIMIT,CRV-USD,0.8,750,0.0858
2023-07-04T15:48:21.059Z,SELL,MAKER,LIMIT,CRV-USD,0.8,706,0.080766
2023-07-04T15:48:21.041Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:21.020Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.993Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.980Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.945Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.925Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1019,0.116573
2023-07-04T15:48:20.923Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1982,0.22674
2023-07-04T15:48:20.915Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.905Z,SELL,MAKER,LIMIT,CRV-USD,0.8,991,0.11337
2023-07-04T15:48:20.881Z,SELL,MAKER,LIMIT,CRV-USD,0.8,5616,0.64247
2023-07-04T15:48:20.854Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.848Z,SELL,MAKER,LIMIT,CRV-USD,0.8,877,0.100328
2023-07-04T15:48:20.847Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2812,0.321692
2023-07-04T15:48:20.846Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1000,0.1144
2023-07-04T15:48:20.813Z,SELL,MAKER,LIMIT,CRV-USD,0.8,812,0.092892
2023-07-04T15:48:20.798Z,SELL,MAKER,LIMIT,CRV-USD,0.8,2110,0.241384
2023-07-04T15:48:20.790Z,SELL,MAKER,LIMIT,CRV-USD,0.8,4218,0.482539
2023-07-04T15:48:20.764Z,SELL,MAKER,LIMIT,CRV-USD,0.8,3261,0.373058
2023-07-04T15:48:20.753Z,SELL,MAKER,LIMIT,CRV-USD,0.8,17533,2.005775
2023-07-04T15:48:20.593Z,SELL,MAKER,LIMIT,CRV-USD,0.8,638,0.072987
2023-07-04T15:48:20.444Z,SELL,MAKER,LIMIT,CRV-USD,0.8,638,0.072987
2023-07-04T15:48:20.443Z,SELL,MAKER,LIMIT,CRV-USD,0.8,638,0.072987
2023-07-04T15:48:20.423Z,SELL,MAKER,LIMIT,CRV-USD,0.8,638,0.072987
2023-07-04T15:48:19.577Z,SELL,TAKER,LIMIT,CRV-USD,0.8,620,0.18848
2023-07-04T15:48:19.577Z,SELL,TAKER,LIMIT,CRV-USD,0.8,620,0.18848
2023-07-04T15:48:19.577Z,SELL,TAKER,LIMIT,CRV-USD,0.8,1550,0.4712
2023-07-04T15:48:19.577Z,SELL,TAKER,LIMIT,CRV-USD,0.8,2500,0.76
2023-07-04T15:48:06.135Z,SELL,MAKER,LIMIT,CRV-USD,0.8,3137,0.358872
2023-07-04T15:48:06.122Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1169,0.133733
2023-07-04T15:48:06.122Z,SELL,MAKER,LIMIT,CRV-USD,0.8,6925,0.79222
2023-07-04T15:48:06.122Z,SELL,MAKER,LIMIT,CRV-USD,0.8,1169,0.133733
2023-07-04T15:48:06.106Z,SELL,MAKER,LIMIT,CRV-USD,0.8,19764,2.261001
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8,6240,1.89696
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8,6270,1.90608
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8,2185,0.66424
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8,1870,0.56848
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8,2964,0.901056
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8001,3470,1.055011
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8001,138,0.041957
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8001,2496,0.758878
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8002,19764,6.009758
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8002,1852,0.563148
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8003,2964,0.901393
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8003,3470,1.055275
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8003,1550,0.471376
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8004,7433,2.260761
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8005,1550,0.471494
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8006,1130,0.343777
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8008,1870,0.569048
2023-07-04T15:48:06.064Z,SELL,TAKER,LIMIT,CRV-USD,0.8008,620,0.188668
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30936,3.1588,37.133841
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30936,0.3102,3.646611
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30936,0.055,0.646562
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30937,3.232,37.995585
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30937,0.7631,8.971049
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30938,1.616,18.998407
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30939,0.7509,8.828196
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30939,0.1516,1.782333
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30939,0.969,11.392358
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30939,0.4848,5.699706
2023-07-04T15:47:17.343Z,SELL,TAKER,LIMIT,BTC-USD,30939,0.5805,6.824834
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30940,2.2425,26.365521
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,0.7303,8.58656
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,0.95,11.169701
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,3.231,37.98874
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,0.2584,3.038158
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,0.0038,0.044678
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,1.615,18.988491
2023-07-04T15:46:59.483Z,SELL,TAKER,LIMIT,BTC-USD,30941,0.969,11.393095
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30924,0.274,3.219806
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30924,0.15,1.762668
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,0.95,11.163925
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,0.0162,0.190374
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,1.616,18.990424
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,0.97,11.398955
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,0.0032,0.037604
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,0.253,2.973129
2023-07-04T15:46:38.843Z,SELL,TAKER,LIMIT,BTC-USD,30925,0.7676,9.020451
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30930,0.0802,0.942622
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30930,0.7261,8.534143
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30930,0.4976,5.848491
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30930,0.0032,0.03761
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30931,0.3092,3.634268
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30931,0.7435,8.738935
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30932,1.616,18.994722
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30932,0.0032,0.037613
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30933,0.969,11.390149
2023-07-04T15:46:28.033Z,SELL,TAKER,LIMIT,BTC-USD,30934,0.052,0.611255
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7127,6038,1.635247
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7127,38416,10.404051
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7128,10000,2.70864
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7128,11117,3.011195
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7128,53657,14.533749
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7128,42090,11.400665
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7129,310,0.083979
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7129,28005,7.58661
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.713,2617,0.709049
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.713,1963,0.531855
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.713,2373,0.64294
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.713,11054,2.99497
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7131,5820,1.577091
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7131,6251,1.693883
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7131,10320,2.796492
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7132,10429,2.826425
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7132,70100,18.998221
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7132,1829,0.495688
2023-07-03T22:59:41.138Z,SELL,TAKER,LIMIT,MATIC-USD,0.7133,7000,1.897378
